feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
SV_559	timepoint	2_post	-0.00044621720190669	0.000314495079825791	20	1	0.193709420442439	0.69838385561089
SV_559	time_responder	1_pre_R	-0.000442423007130408	0.000444763207189243	20	1	0.348995005754761	0.69838385561089
SV_560	metabolic_responder	R	-6.69976244200428e-05	6.68827596593202e-05	20	0	0.337227461068217	0.69838385561089
SV_560	timepoint	2_post	3.97014206947287e-05	4.05194085449806e-05	20	0	0.355876079253889	0.69838385561089
SV_561	metabolic_responder	R	0.00018010569208884	0.000158758046168919	20	0	0.287865875772395	0.69838385561089
SV_561	time_responder	1_pre_R	-8.19927335638355e-05	5.07336681853422e-05	20	0	0.144726478192066	0.69838385561089
SV_564	metabolic_responder	R	0.000228532025642572	0.000161296768262315	20	20	0.175705863529982	0.69838385561089
SV_564	timepoint	2_post	-0.00022798404776567	0.000161296768262315	20	20	0.17668526401797	0.69838385561089
SV_564	time_responder	1_pre_R	-0.000230288092395761	0.000228108077243516	20	20	0.327732239856308	0.69838385561089
SV_568	metabolic_responder	R	5.44267952380349e-05	4.72037050849427e-05	20	0	0.265837592742668	0.69838385561089
SV_570	metabolic_responder	R	6.274292317268e-05	6.59866437283103e-05	20	1	0.355827567667077	0.69838385561089
SV_570	timepoint	2_post	-0.00013274769327002	6.59866437283103e-05	20	1	0.0614023250509021	0.69838385561089
SV_570	time_responder	1_pre_R	-0.000135051737900093	9.3319206496058e-05	20	1	0.167149249807917	0.69838385561089
SV_571	metabolic_responder	R	0.00037368202131944	0.000281953714655913	20	1	0.209819762757236	0.69838385561089
SV_571	time_responder	1_pre_R	-0.000309472086402518	0.000258079866113559	20	1	0.2647856451952	0.69838385561089
SV_572	timepoint	2_post	3.31587631034487e-05	2.06558738696138e-05	20	0	0.1279826804364	0.69838385561089
SV_574	metabolic_responder	R	-0.000185037478188205	0.000139170245778694	20	1	0.202303998258413	0.69838385561089
SV_574	timepoint	2_post	0.000249163628485349	0.000139170245778694	20	1	0.0923363139840459	0.69838385561089
SV_574	time_responder	1_pre_R	0.000246859583855283	0.000196816449059026	20	1	0.227761509068813	0.69838385561089
SV_579	metabolic_responder	R	-4.41994177543738e-05	4.00342949100506e-05	20	0	0.281352489423787	0.69838385561089
SV_58	time_responder	1_pre_R	0.000482109253510388	0.000462839544217536	20	1	0.328034432229306	0.69838385561089
SV_580	timepoint	2_post	-0.000296978804738802	0.000209296952658268	20	0	0.193681725141564	0.69838385561089
SV_580	time_responder	1_pre_R	-0.000299282849368884	0.000295990589012683	20	0	0.341558350327643	0.69838385561089
SV_581	metabolic_responder	R	-0.000562819361627773	0.000437891853375505	20	1	0.227125481193097	0.69838385561089
SV_581	timepoint	2_post	0.000307157368028708	0.000216830544894479	20	1	0.194346610589941	0.69838385561089
SV_581	time_responder	1_pre_R	0.000304853323398645	0.000306644697326521	20	1	0.349260579039635	0.69838385561089
SV_585	timepoint	2_post	-5.56380442384179e-05	2.93774879960104e-05	20	20	0.0764633835126987	0.69838385561089
SV_585	time_responder	1_pre_R	-5.79420888684964e-05	4.15460419524108e-05	20	20	0.182184952623062	0.69838385561089
SV_586	time_responder	1_pre_R	-6.36372320764738e-05	3.74653455127209e-05	20	0	0.108759942547797	0.69838385561089
SV_587	metabolic_responder	R	-0.00061688716803468	0.000437049809728878	20	1	0.177255522224827	0.69838385561089
SV_587	timepoint	2_post	0.000634488899206134	0.00043483510002572	20	1	0.182643168788348	0.69838385561089
SV_587	time_responder	1_pre_R	0.000632184854576025	0.000614949695852235	20	1	0.334013632131811	0.69838385561089
SV_59	metabolic_responder	R	-0.000218514693179414	0.00010801948627195	20	0	0.0601224219086315	0.69838385561089
SV_59	timepoint	2_post	0.000181215370762384	0.00010801948627195	20	0	0.112844990907517	0.69838385561089
SV_590	time_responder	1_pre_R	0.000120153892375437	0.000105876641984835	20	0	0.289294892637156	0.69838385561089
SV_591	time_responder	1_pre_R	-0.000153952511131925	0.000151191456852577	20	20	0.323704555298965	0.69838385561089
SV_595	time_responder	1_pre_R	0.000251528327741321	0.000200184580934009	20	19	0.226977114114075	0.69838385561089
SV_597	timepoint	2_post	-0.000269647800636974	0.000124961881333273	20	0	0.0464848746673974	0.69838385561089
SV_597	time_responder	1_pre_R	-0.000287585631040556	0.000176722787361173	20	0	0.123197408999124	0.69838385561089
SV_598	metabolic_responder	R	-0.000307957768578479	0.000218308551895196	20	1	0.177493171148451	0.69838385561089
SV_598	timepoint	2_post	0.000317034125205647	0.000218308551895196	20	1	0.165765913213072	0.69838385561089
SV_598	time_responder	1_pre_R	0.000314730080575623	0.000308734914872216	20	1	0.323172122912059	0.69838385561089
SV_599	metabolic_responder	R	-0.000149319716024811	0.000105171613864108	20	20	0.174864726027831	0.69838385561089
SV_599	time_responder	1_pre_R	0.000147563649271655	0.000148735122703288	20	20	0.335905113476104	0.69838385561089
SV_60	time_responder	1_pre_R	0.00255800616374725	0.00191055116224882	20	4	0.217404221932328	0.69838385561089
SV_602	metabolic_responder	R	-0.000307807452561071	0.000258199885409157	20	0	0.26374130086598	0.69838385561089
SV_602	timepoint	2_post	0.000120471697665276	8.81285981283252e-05	20	0	0.20880062860606	0.69838385561089
SV_602	time_responder	1_pre_R	0.000142977149570345	0.000124632658706006	20	0	0.284452442976236	0.69838385561089
SV_607	metabolic_responder	R	0.000102275714570306	9.02682023402607e-05	20	0	0.283186780692406	0.69838385561089
SV_608	metabolic_responder	R	-8.63913832880314e-05	6.22496607068224e-05	20	20	0.184216454781259	0.69838385561089
SV_608	timepoint	2_post	9.82126467887101e-05	6.22496607068224e-05	20	20	0.134193676960532	0.69838385561089
SV_608	time_responder	1_pre_R	9.59086021586802e-05	8.80343144247118e-05	20	20	0.292094593845642	0.69838385561089
SV_609	metabolic_responder	R	-4.96383052280458e-05	3.68707261553282e-05	20	20	0.19697709574326	0.69838385561089
SV_609	timepoint	2_post	6.18710452253984e-05	3.68707261553282e-05	20	20	0.112758636367191	0.69838385561089
SV_609	time_responder	1_pre_R	5.95670005953377e-05	5.21430809834096e-05	20	20	0.270105419226132	0.69838385561089
SV_611	timepoint	2_post	-0.000183241614943196	0.000119444897568087	20	20	0.144537777246871	0.69838385561089
SV_611	time_responder	1_pre_R	-0.000185545659573194	0.000168920594097053	20	20	0.288276278672394	0.69838385561089
SV_615	timepoint	2_post	-6.40202680710716e-05	6.39539505472509e-05	20	0	0.346121713048674	0.69838385561089
SV_617	timepoint	2_post	-5.2608923708038e-05	2.87833658835674e-05	20	19	0.0862950263039242	0.69838385561089
SV_617	time_responder	1_pre_R	-5.49129683380897e-05	4.07058264032881e-05	20	19	0.196114005489984	0.69838385561089
SV_62	metabolic_responder	R	0.000280821667430861	0.000255473382226823	20	0	0.28793707092813	0.69838385561089
SV_62	time_responder	1_pre_R	-0.000389253381860021	0.000361293921970498	20	0	0.297283971324726	0.69838385561089
SV_620	timepoint	2_post	2.42180776247714e-05	2.38673368765477e-05	20	0	0.32535044880171	0.69838385561089
SV_622	timepoint	2_post	3.27413517970887e-05	2.50127651254618e-05	20	0	0.226885897508658	0.69838385561089
SV_622	time_responder	1_pre_R	3.69254187732794e-05	3.53733916728808e-05	20	0	0.327057298553965	0.69838385561089
SV_623	metabolic_responder	R	-0.00012277267871348	8.64067015873389e-05	20	20	0.174551370533051	0.69838385561089
SV_623	time_responder	1_pre_R	0.000121016611960309	0.000121763739042889	20	20	0.349395222767978	0.69838385561089
SV_624	timepoint	2_post	-0.0003831670280216	0.000253543616732384	20	1	0.150223038113539	0.69838385561089
SV_624	time_responder	1_pre_R	-0.000385471072651675	0.000358564821436063	20	1	0.29830235616507	0.69838385561089
SV_626	metabolic_responder	R	-0.000292438159218653	0.000174987505423319	20	1	0.114123945270585	0.69838385561089
SV_626	timepoint	2_post	0.000242648818880371	0.000174987505423319	20	1	0.184562652435154	0.69838385561089
SV_626	time_responder	1_pre_R	0.000290682092465459	0.000247469703415493	20	1	0.25733433527855	0.69838385561089
SV_627	metabolic_responder	R	-2.50299383446263e-05	2.06135060030806e-05	20	20	0.242270920030644	0.69838385561089
SV_627	timepoint	2_post	3.71255270280112e-05	2.06135060030806e-05	20	20	0.0905747361861779	0.69838385561089
SV_627	time_responder	1_pre_R	3.48214823979163e-05	2.91518997576158e-05	20	20	0.249696304085747	0.69838385561089
SV_629	metabolic_responder	R	0.000131879431280069	6.92986027594145e-05	20	0	0.0751873269027031	0.69838385561089
SV_629	time_responder	1_pre_R	-0.000133635498033311	9.73130255908477e-05	20	0	0.206927357692176	0.69838385561089
SV_634	timepoint	2_post	-0.00050496074721446	0.000350653764736404	20	1	0.16913204254586	0.69838385561089
SV_634	time_responder	1_pre_R	-0.000507264791844498	0.000495899309787407	20	1	0.321564417782465	0.69838385561089
SV_636	metabolic_responder	R	0.000172197400153697	0.000149975886631496	20	0	0.267795676535684	0.69838385561089
SV_636	time_responder	1_pre_R	-0.000322702245534363	0.000208499529499151	20	0	0.16027493153465	0.69838385561089
SV_638	metabolic_responder	R	0.000320144292961046	0.000199253866729151	20	0	0.127670694118118	0.69838385561089
SV_638	time_responder	1_pre_R	-0.000354022909513098	0.000280604512808951	20	0	0.242616853184556	0.69838385561089
SV_639	time_responder	1_pre_R	0.000219400497136339	0.000173037306334375	20	1	0.222961340162659	0.69838385561089
SV_64	metabolic_responder	R	0.00340724776244634	0.00265598480740212	20	14	0.229840742327594	0.69838385561089
SV_64	timepoint	2_post	-0.00124816863928128	0.00111678801109992	20	14	0.296157275883754	0.69838385561089
SV_64	time_responder	1_pre_R	-0.002059518016377	0.00157937675159318	20	14	0.228498663836358	0.69838385561089
SV_641	metabolic_responder	R	-0.000380216764456701	0.000270531847980153	20	1	0.179009980329919	0.69838385561089
SV_641	timepoint	2_post	0.000415229913898678	0.000270531847980153	20	1	0.144353117492765	0.69838385561089
SV_641	time_responder	1_pre_R	0.000412925869268643	0.000382589808467389	20	1	0.296459990200891	0.69838385561089
SV_642	time_responder	1_pre_R	-7.28393485954979e-05	7.0827744282625e-05	20	0	0.319057927784767	0.69838385561089
SV_645	metabolic_responder	R	0.00011857059019844	8.32719271211985e-05	20	0	0.173686357333015	0.69838385561089
SV_645	time_responder	1_pre_R	-0.000132834348874786	0.000117764288699743	20	0	0.275964369871653	0.69838385561089
SV_646	time_responder	1_pre_R	9.74695056168131e-05	7.70691741934364e-05	20	0	0.241575308679814	0.69838385561089
SV_648	metabolic_responder	R	6.37774668286372e-05	5.66872577148574e-05	20	0	0.277151808062863	0.69838385561089
SV_648	timepoint	2_post	-0.000113726948467487	5.66872577148574e-05	20	0	0.0620429758158532	0.69838385561089
SV_648	time_responder	1_pre_R	-0.000116030993097525	8.01678886740902e-05	20	0	0.167108381293055	0.69838385561089
SV_65	metabolic_responder	R	-0.00193368321926667	0.00136636346780055	20	3	0.176627264040727	0.69838385561089
SV_650	metabolic_responder	R	-0.000231705708668541	0.000196120966648409	20	0	0.254690274148585	0.69838385561089
SV_650	timepoint	2_post	0.000282640138602535	0.000196120966648409	20	0	0.168826454777651	0.69838385561089
SV_653	metabolic_responder	R	-8.85597057776468e-05	6.49276040482558e-05	20	20	0.191458714860356	0.69838385561089
SV_654	metabolic_responder	R	0.000180615340848209	0.000126666323445195	20	0	0.173112119088228	0.69838385561089
SV_654	time_responder	1_pre_R	-0.000205160944661397	0.000179133232512131	20	0	0.268928618288829	0.69838385561089
SV_657	timepoint	2_post	-0.000131498823089716	8.38728546092836e-05	20	1	0.136482059208374	0.69838385561089
SV_657	time_responder	1_pre_R	-0.000133802867719797	0.000118614128503396	20	1	0.275930065483931	0.69838385561089
SV_66	time_responder	1_pre_R	0.00540933330756577	0.00546027176688192	20	2	0.350860013267957	0.69838385561089
SV_663	metabolic_responder	R	0.00012848879089494	0.000131473718616838	20	0	0.342987116058256	0.69838385561089
SV_665	timepoint	2_post	-0.000409307504883204	0.000288462383349604	20	1	0.193683595956569	0.69838385561089
SV_665	time_responder	1_pre_R	-0.000395151603460517	0.000407947414767476	20	1	0.361096352118756	0.69838385561089
SV_668	timepoint	2_post	0.000155775055953338	7.81099833323378e-05	20	0	0.0634466359566977	0.69838385561089
SV_67	metabolic_responder	R	0.000120364257094173	9.84614343556276e-05	20	0	0.239577437906507	0.69838385561089
SV_67	timepoint	2_post	-9.64591033658689e-05	9.13496481955387e-05	20	0	0.321840756254742	0.69838385561089
SV_67	time_responder	1_pre_R	-0.000233380742182829	0.000129187911396142	20	0	0.10846616393262	0.69838385561089
SV_675	metabolic_responder	R	-9.54418182838692e-05	9.09783540755972e-05	20	0	0.309826665023262	0.69838385561089
SV_68	time_responder	1_pre_R	0.00205910487542938	0.00218612051486196	20	7	0.360249541456771	0.69838385561089
SV_684	metabolic_responder	R	-0.000133664246515253	9.5232607895225e-05	20	1	0.179561550238818	0.69838385561089
SV_684	timepoint	2_post	0.000142328607392022	9.5232607895225e-05	20	1	0.154495556176896	0.69838385561089
SV_684	time_responder	1_pre_R	0.000140024562761984	0.000134679245665586	20	1	0.313941478853313	0.69838385561089
SV_69	metabolic_responder	R	-0.000379119944581947	0.000278097687010483	20	2	0.191677140347203	0.69838385561089
SV_69	timepoint	2_post	0.000553950783000129	0.000278097687010483	20	2	0.0637299156936915	0.69838385561089
SV_69	time_responder	1_pre_R	0.000480668330776859	0.000393289520634813	20	2	0.239341963253335	0.69838385561089
SV_692	timepoint	2_post	-5.96407882462602e-05	3.54582101435189e-05	20	0	0.111978990955675	0.69838385561089
SV_692	time_responder	1_pre_R	-6.1944832876295e-05	5.01454816824397e-05	20	0	0.234550224340979	0.69838385561089
SV_693	metabolic_responder	R	-5.24104088105569e-05	4.90916220605616e-05	20	0	0.301543452394622	0.69838385561089
SV_693	timepoint	2_post	9.89577856187743e-05	4.90916220605617e-05	20	0	0.0609369449371032	0.69838385561089
SV_693	time_responder	1_pre_R	9.66537409886938e-05	6.94260377169405e-05	20	0	0.1829163111028	0.69838385561089
SV_695	metabolic_responder	R	5.33750329901984e-05	4.89987472658772e-05	20	0	0.292150791404248	0.69838385561089
SV_695	time_responder	1_pre_R	-9.99322169146465e-05	6.92946929226952e-05	20	0	0.168553363175258	0.69838385561089
SV_697	timepoint	2_post	-0.00030247455776823	0.000215288829035517	20	0	0.179147516227927	0.69838385561089
SV_699	metabolic_responder	R	-0.000181942769775036	0.000131339711113595	20	1	0.184976145425918	0.69838385561089
SV_699	timepoint	2_post	0.000218280604541833	0.000131339711113595	20	1	0.115985798193153	0.69838385561089
SV_699	time_responder	1_pre_R	0.000215976559911791	0.00018574240073501	20	1	0.261970897479433	0.69838385561089
SV_7	time_responder	1_pre_R	-0.00258053100902594	0.00156678474465428	20	17	0.138168559036984	0.69838385561089
SV_70	metabolic_responder	R	-0.00567524726956445	0.00462699160996035	20	3	0.248614367300452	0.69838385561089
SV_70	timepoint	2_post	0.00204012991412002	0.00209851451668627	20	3	0.359434967377607	0.69838385561089
SV_700	timepoint	2_post	-0.000277030764165542	0.000142841796355244	20	0	0.0884249527189892	0.69838385561089
SV_700	time_responder	1_pre_R	-0.00027445603244243	0.000202008805679322	20	0	0.211329145374602	0.69838385561089
SV_706	timepoint	2_post	-0.000132711824094005	8.58550330910301e-05	20	1	0.141709424608112	0.69838385561089
SV_706	time_responder	1_pre_R	-0.00013501586872405	0.000121417352195326	20	1	0.282568882289959	0.69838385561089
SV_708	time_responder	1_pre_R	0.000184467963999513	0.000163605566641966	20	0	0.276149523959095	0.69838385561089
SV_71	timepoint	2_post	-0.000563213547163432	0.000348341810680583	20	1	0.125455259246935	0.69838385561089
SV_71	time_responder	1_pre_R	-0.000557048456506451	0.000492629713006081	20	1	0.274819585264931	0.69838385561089
SV_719	metabolic_responder	R	-0.000195293511176209	0.000138662601440654	20	1	0.178145455569597	0.69838385561089
SV_719	timepoint	2_post	0.000202309210871862	0.000138662601440654	20	1	0.163917010214909	0.69838385561089
SV_719	time_responder	1_pre_R	0.000200005166241838	0.000196098531551307	20	1	0.322940608797004	0.69838385561089
SV_72	metabolic_responder	R	-0.00262613844374584	0.00251729039757866	20	7	0.326351819444329	0.69838385561089
SV_72	timepoint	2_post	-0.000508571734516339	0.000463334600050801	20	7	0.304299910666146	0.69838385561089
SV_721	metabolic_responder	R	-7.05138849708423e-05	7.31899695084582e-05	20	0	0.350181304452409	0.69838385561089
SV_722	metabolic_responder	R	-4.41994177543684e-05	3.11080628388577e-05	20	0	0.175145409388712	0.69838385561089
SV_723	metabolic_responder	R	0.000152805960862205	0.000107777579800233	20	20	0.175433381048824	0.69838385561089
SV_723	timepoint	2_post	-0.000152257982985317	0.000107777579800233	20	20	0.176898919511362	0.69838385561089
SV_723	time_responder	1_pre_R	-0.000154562027615417	0.000152420515073239	20	20	0.325648925487828	0.69838385561089
SV_725	metabolic_responder	R	5.91325822162696e-05	5.04881762443963e-05	20	0	0.258659278565103	0.69838385561089
SV_725	time_responder	1_pre_R	-0.000101287080000333	7.14010635843084e-05	20	0	0.175210705793365	0.69838385561089
SV_727	timepoint	2_post	-0.000281444162611471	0.000182590199815192	20	0	0.142763896419988	0.69838385561089
SV_727	time_responder	1_pre_R	-0.000283748207241529	0.000258221536935057	20	0	0.288091583531569	0.69838385561089
SV_728	metabolic_responder	R	-0.000275817244330679	0.000217313196626815	20	1	0.222516874977157	0.69838385561089
SV_728	timepoint	2_post	0.000303271216074136	0.000217313196626815	20	1	0.181918082583921	0.69838385561089
SV_729	metabolic_responder	R	-8.28652722396445e-05	6.09214574386575e-05	20	20	0.192642952218003	0.69838385561089
SV_73	metabolic_responder	R	-0.00831215284715948	0.00707855677495554	20	3	0.271668439104381	0.69838385561089
SV_73	timepoint	2_post	0.00241025783909	0.00195075738727908	20	3	0.251675955470764	0.69838385561089
SV_731	metabolic_responder	R	-8.82354486640651e-05	6.202120147294e-05	20	20	0.174039408241381	0.69838385561089
SV_731	time_responder	1_pre_R	8.64793819108294e-05	8.72383377750965e-05	20	20	0.350571209506725	0.69838385561089
SV_732	metabolic_responder	R	0.000298768421094618	0.000209442400411415	20	0	0.172947375006002	0.69838385561089
SV_732	time_responder	1_pre_R	-0.00031647993493302	0.000296196283197799	20	0	0.30116002089985	0.69838385561089
SV_733	metabolic_responder	R	9.47475918564131e-05	7.60158986720027e-05	20	0	0.230551496203148	0.69838385561089
SV_733	time_responder	1_pre_R	-0.000122588693404561	0.000107502714857925	20	0	0.27093119406159	0.69838385561089
SV_734	metabolic_responder	R	8.6786492788964e-05	6.10961418994575e-05	20	0	0.174658963284844	0.69838385561089
SV_734	time_responder	1_pre_R	-8.63259551616993e-05	8.64029924828839e-05	20	0	0.332613516577489	0.69838385561089
SV_735	metabolic_responder	R	-5.29273755159518e-05	3.19501427099962e-05	20	0	0.117086676385409	0.69838385561089
SV_735	time_responder	1_pre_R	5.1171308762708e-05	4.49428245039667e-05	20	0	0.28781664399414	0.69838385561089
SV_736	timepoint	2_post	-0.000213990480612783	0.000144677026468325	20	1	0.158534125524084	0.69838385561089
SV_736	time_responder	1_pre_R	-0.000216294525242829	0.000204604212995316	20	1	0.306150134193127	0.69838385561089
SV_738	timepoint	2_post	-0.000141555696827992	0.000100130427321991	20	0	0.195157373628073	0.69838385561089
SV_738	time_responder	1_pre_R	-0.000138367644799524	0.000141605808324973	20	0	0.357122328071098	0.69838385561089
SV_739	metabolic_responder	R	1.2003807384412e-05	1.06906510968362e-05	20	0	0.263579849073132	0.69838385561089
SV_739	timepoint	2_post	-2.05408038148326e-05	1.06906510968362e-05	20	0	0.0568744319490885	0.69838385561089
SV_739	time_responder	1_pre_R	-2.28448484448805e-05	1.51188637717445e-05	20	0	0.133213260068707	0.69838385561089
SV_741	metabolic_responder	R	-0.000230723818795421	0.00016534221907581	20	1	0.181952715439852	0.69838385561089
SV_741	timepoint	2_post	0.000261065694519634	0.00016534221907581	20	1	0.133913618657725	0.69838385561089
SV_741	time_responder	1_pre_R	0.000258761649889582	0.000233829208649874	20	1	0.28481648371873	0.69838385561089
SV_745	timepoint	2_post	-0.000428898570151828	0.000302084247344843	20	1	0.193439322229717	0.69838385561089
SV_745	time_responder	1_pre_R	-0.000437818265918444	0.000427211639574346	20	1	0.335431995832281	0.69838385561089
SV_746	metabolic_responder	R	0.000126000414471582	9.19895512413769e-05	20	0	0.18969037614243	0.69838385561089
SV_746	time_responder	1_pre_R	-0.000158612781206408	0.00013009287096217	20	0	0.240427926818564	0.69838385561089
SV_748	metabolic_responder	R	-9.26137031470159e-05	6.62710375591782e-05	20	0	0.181341863981348	0.69838385561089
SV_748	timepoint	2_post	0.000100179077171325	6.62710375591782e-05	20	0	0.150119462585347	0.69838385561089
SV_748	time_responder	1_pre_R	9.78750325412816e-05	9.37214001087266e-05	20	0	0.311860171053376	0.69838385561089
SV_753	timepoint	2_post	-0.000160616037907706	0.000106785198247744	20	1	0.152037141952463	0.69838385561089
SV_753	time_responder	1_pre_R	-0.000162920082537743	0.000151017075622659	20	1	0.296664235608904	0.69838385561089
SV_757	metabolic_responder	R	-0.000529281215192643	0.000375124001563895	20	1	0.177573338942452	0.69838385561089
SV_757	timepoint	2_post	0.000506369963430749	0.000357081493335761	20	1	0.193922831472322	0.69838385561089
SV_757	time_responder	1_pre_R	0.000494570830220972	0.000504989490747871	20	1	0.356082276028413	0.69838385561089
SV_759	time_responder	1_pre_R	-9.62554945863788e-05	9.35682173784309e-05	20	20	0.318912692070392	0.69838385561089
SV_760	metabolic_responder	R	-6.95782259453078e-05	5.15512488584322e-05	20	19	0.195929530211826	0.69838385561089
SV_761	metabolic_responder	R	-0.000210657451204234	0.000188340594877612	20	0	0.279869223080213	0.69838385561089
SV_761	timepoint	2_post	0.0002112054290811	0.000188340594877612	20	0	0.278665922043512	0.69838385561089
SV_761	time_responder	1_pre_R	0.000423752018771438	0.000266353823621335	20	0	0.131185759576695	0.69838385561089
SV_763	metabolic_responder	R	5.63734728689168e-05	4.5681137943704e-05	20	0	0.234998829362613	0.69838385561089
SV_763	time_responder	1_pre_R	-9.38214385332592e-05	6.46028848246224e-05	20	0	0.165752239425163	0.69838385561089
SV_764	time_responder	1_pre_R	0.000228752362700412	0.000198754919263442	20	1	0.266672696897395	0.69838385561089
SV_77	metabolic_responder	R	-0.00781827401983396	0.0048026994294856	20	6	0.141261606760215	0.69838385561089
SV_77	timepoint	2_post	0.0012281250531919	0.000760875656126153	20	6	0.145170890046057	0.69838385561089
SV_77	time_responder	1_pre_R	0.00149582561352503	0.00107604067217313	20	6	0.20194759637458	0.69838385561089
SV_773	metabolic_responder	R	-6.54300710559018e-05	5.25482518996938e-05	20	0	0.231007598652909	0.69838385561089
SV_773	timepoint	2_post	0.000101200499080436	5.25482518996938e-05	20	0	0.0720815267647834	0.69838385561089
SV_773	time_responder	1_pre_R	9.88964544504046e-05	7.43144505155447e-05	20	0	0.20191518090244	0.69838385561089
SV_774	metabolic_responder	R	0.000156489281833845	0.000110051001808527	20	20	0.174240678350603	0.69838385561089
SV_774	timepoint	2_post	-0.000155941303956992	0.000109160738707405	20	20	0.190991064134331	0.69838385561089
SV_774	time_responder	1_pre_R	-0.000158245348586995	0.000154376597158678	20	20	0.335328282622127	0.69838385561089
SV_777	metabolic_responder	R	3.45301305984636e-05	3.25529529358441e-05	20	0	0.304559628047331	0.69838385561089
SV_777	timepoint	2_post	-6.63654568682355e-05	3.25529529358441e-05	20	0	0.0583583949387141	0.69838385561089
SV_777	time_responder	1_pre_R	-6.86695014982947e-05	4.60368275371637e-05	20	0	0.155251238520478	0.69838385561089
SV_78	time_responder	1_pre_R	0.00477061925836136	0.00282727244623146	20	10	0.130015362364902	0.69838385561089
SV_780	time_responder	1_pre_R	0.000166305026940362	0.000151347726092958	20	0	0.288103564420836	0.69838385561089
SV_782	metabolic_responder	R	0.000191002551332621	0.000136372998612947	20	0	0.180431687536509	0.69838385561089
SV_782	time_responder	1_pre_R	-0.00023332401714351	0.000192860544179917	20	0	0.243924899323439	0.69838385561089
SV_783	timepoint	2_post	-9.60189401234646e-05	6.12028278874399e-05	20	0	0.136242323129686	0.69838385561089
SV_783	time_responder	1_pre_R	-9.83229847534962e-05	8.65538692540038e-05	20	0	0.272696930973269	0.69838385561089
SV_790	timepoint	2_post	6.26547776920766e-05	4.33092640044921e-05	20	20	0.186004043608562	0.69838385561089
SV_790	time_responder	1_pre_R	6.03507330620839e-05	6.12485485315496e-05	20	20	0.353315317311089	0.69838385561089
SV_794	metabolic_responder	R	-0.00023957994542362	0.000170552352295116	20	1	0.179218051095694	0.69838385561089
SV_794	timepoint	2_post	0.000263997593799093	0.000170552352295116	20	1	0.14119733997123	0.69838385561089
SV_794	time_responder	1_pre_R	0.000261693549169055	0.000241197449710387	20	1	0.294010078264224	0.69838385561089
SV_795	timepoint	2_post	-0.000207746680191264	0.000155352881157614	20	0	0.199840506923576	0.69838385561089
SV_795	time_responder	1_pre_R	-0.000292905113548393	0.000219702151486833	20	0	0.201141330637167	0.69838385561089
SV_8	metabolic_responder	R	0.0116525550108397	0.00933595993639129	20	10	0.229941275039273	0.69838385561089
SV_800	metabolic_responder	R	-6.4887463335306e-05	4.82338164850942e-05	20	19	0.197300339357019	0.69838385561089
SV_805	timepoint	2_post	5.9822932510957e-05	4.13090350269707e-05	20	19	0.185597410710944	0.69838385561089
SV_805	time_responder	1_pre_R	5.75188878808849e-05	5.84197975836872e-05	20	19	0.353667709846445	0.69838385561089
SV_806	timepoint	2_post	-0.000318826734863271	0.000225890955281225	20	0	0.177271402149755	0.69838385561089
SV_806	time_responder	1_pre_R	-0.000327247782893123	0.000319458052576123	20	0	0.320893139546049	0.69838385561089
SV_807	timepoint	2_post	-0.000204397458662159	0.000139113454983118	20	0	0.161142983063305	0.69838385561089
SV_807	time_responder	1_pre_R	-0.000206701503292214	0.000196736134745704	20	0	0.309028613462442	0.69838385561089
SV_81	timepoint	2_post	0.000822309745900375	0.000741747343577928	20	4	0.283984374606267	0.69838385561089
SV_81	time_responder	1_pre_R	0.00110227028299327	0.00104898915314212	20	4	0.308966529678458	0.69838385561089
SV_812	metabolic_responder	R	-0.000150289527557305	0.000108702225446563	20	0	0.185788494869233	0.69838385561089
SV_812	timepoint	2_post	0.000178017293957285	0.000108702225446563	20	0	0.121006130418636	0.69838385561089
SV_812	time_responder	1_pre_R	0.000175713249327246	0.000153728161486667	20	0	0.2698486280461	0.69838385561089
SV_813	metabolic_responder	R	-0.000108456462253483	7.7346695204321e-05	20	0	0.179955232267364	0.69838385561089
SV_813	timepoint	2_post	0.000114509941525123	7.7346695204321e-05	20	0	0.158168380980251	0.69838385561089
SV_813	time_responder	1_pre_R	0.000112205896895059	0.000109384745362689	20	0	0.320249555730591	0.69838385561089
SV_82	time_responder	1_pre_R	-0.000810332632877816	0.000564483209636611	20	8	0.189057140849721	0.69838385561089
SV_823	metabolic_responder	R	0.000120169700545329	8.46247889321017e-05	20	20	0.174803123619525	0.69838385561089
SV_823	timepoint	2_post	-0.000119621722668465	8.35442661961108e-05	20	20	0.190077989539175	0.69838385561089
SV_823	time_responder	1_pre_R	-0.000121925767298533	0.000118149434313048	20	20	0.332275698863161	0.69838385561089
SV_824	metabolic_responder	R	1.79906421134597e-05	1.30174897017838e-05	20	20	0.186525800316908	0.69838385561089
SV_824	timepoint	2_post	-1.74426642366657e-05	1.18219214086319e-05	20	20	0.178328937373541	0.69838385561089
SV_824	time_responder	1_pre_R	-1.97467088666904e-05	1.67187215893961e-05	20	20	0.271477898707981	0.69838385561089
SV_84	timepoint	2_post	0.000386102012418034	0.000328444853246812	20	2	0.27357347669027	0.69838385561089
SV_84	time_responder	1_pre_R	0.000814340641150972	0.000464491165953283	20	2	0.117660529744143	0.69838385561089
